leaf_index,target_section_count,predicted_section_count,section_count_absolute_error,geometry_rms_m,geometry_rms_normalized,position,size,section_count,total,station_x_m_mae,center_yz_m_mae,width_m_mae,width_m_relative_percent_mean,height_m_mae,height_m_relative_percent_mean,length_m_mae,length_m_relative_percent_mean
55,4,4,0,0.005521334507761976,0.007018554937256163,0.0003038549912162125,0.0008658316219225526,1.4305104514278355e-06,0.0011725476942956448,0.004784354940056801,0.0009344177087768912,0.0014322642236948013,1.4774689674377441,0.0006617046892642975,0.5940966606140137,0.005754828453063965,0.7315365672111511
56,4,4,0,0.00950278854738348,0.017086020000104903,0.0020280862227082253,0.0034348932094872,6.079655122448457e-06,0.005475138779729605,0.008621379733085632,0.0012819510884582996,0.0023777522146701813,2.5092248916625977,0.0028843479230999947,2.2629575729370117,0.00997912883758545,1.7942479848861694
57,3,3,0,0.00714099175742191,0.010982089192538251,0.0002267255913466215,0.00013602631224785,5.245195097813848e-06,0.0003732422774191946,0.006619115825742483,0.0008512981003150344,0.0003369500336702913,0.6045143604278564,0.00010095288598677143,0.19756613671779633,0.015217304229736328,2.3402602672576904
58,8,8,0,0.013704761252973824,0.014869101393780813,0.009856794960796833,0.02008848637342453,1.1205610462639015e-05,0.029967691749334335,0.012479029595851898,0.0011558129917830229,0.006966297514736652,5.539463996887207,0.0038380813784897327,3.5474154949188232,0.008749544620513916,0.9492895603179932
59,8,8,0,0.008623836316080533,0.015944668691418876,0.004861036315560341,0.028708575293421745,4.0531076592742465e-06,0.03357771784067154,0.006773469038307667,0.0010776252020150423,0.008400453254580498,7.283865928649902,0.006079627200961113,5.1368303298950195,0.010125339031219482,1.872080683708191
60,8,8,0,0.02064372328439658,0.023526916274197316,0.035050056874752045,0.02439696714282036,1.9073304429184645e-05,0.05948517099022865,0.01959885284304619,0.0011626838240772486,0.0038539785891771317,5.420380592346191,0.00432553980499506,4.980556488037109,0.023743152618408203,2.7059226036071777
61,8,8,0,0.009456019951063354,0.014084807067018631,0.006747479550540447,0.012254808098077774,1.6689286894688848e-06,0.019005626440048218,0.00842246226966381,0.0009837766410782933,0.0017587845213711262,2.5193965435028076,0.006583468057215214,5.013399124145508,0.004275083541870117,0.6367766261100769
62,6,6,0,0.004975398267032807,0.007584627545958453,0.0009747616131789982,0.0014034841442480683,1.6689286894688848e-06,0.0023815836757421494,0.0035856205504387617,0.0016958065098151565,0.0013036312302574515,1.4322236776351929,0.0014427676796913147,1.2944114208221436,0.0044765472412109375,0.6824166178703308
63,8,8,0,0.015932187580907836,0.020145283337344708,0.01707063615322113,0.01768672652542591,3.3378546504536644e-06,0.034764036536216736,0.014880411326885223,0.0011991930659860373,0.0033287452533841133,3.696201801300049,0.006281635258346796,5.560925483703613,0.00087738037109375,0.11093942075967789
64,7,7,0,0.010157957405538747,0.01055166523735381,0.0027253979351371527,0.005032661836594343,9.65590606938349e-06,0.007777371443808079,0.009368802420794964,0.0010590580059215426,0.0032173278741538525,3.5126142501831055,0.001012546243146062,1.4429832696914673,0.01755344867706299,1.8233795166015625
65,4,4,0,0.018420234686497866,0.024186089997166683,0.0005645237397402525,0.0026504944544285536,2.9802276912960224e-06,0.003220978658646345,0.01748191937804222,0.0010853788116946816,0.002454920671880245,2.429473876953125,0.0014474224299192429,1.1069295406341553,0.03380179405212402,4.438234806060791
